,exchange_code,product_type,stock_code,expiry_date,right,strike_price,ltp,ltt,best_bid_price,best_bid_quantity,best_offer_price,best_offer_quantity,open,high,low,previous_close,ltp_percent_change,upper_circuit,lower_circuit,total_quantity_traded,spot_price,ltq,open_interest,chnge_oi,total_buy_qty,total_sell_qty,rel_50,price_per_lot
0,NFO,Options,NIFTY,2023-07-20,Call,19250.0,315.0,06-Jul-2023 11:01:20,309.0,50,314.4,50,264.4,316.0,264.4,280.9,12.14,708.1,0.05,3050,19451.6,50,25700.0,-1150.0,17750,11550,5.0,15750.0
1,NFO,Options,NIFTY,2023-07-20,Call,19300.0,277.3,06-Jul-2023 11:08:53,274.85,100,275.85,50,230.0,281.95,230.0,250.2,10.83,657.55,0.05,45850,19451.6,50,41750.0,5650.0,25800,18650,4.0,13865.0
2,NFO,Options,NIFTY,2023-07-20,Call,19350.0,243.35,06-Jul-2023 11:08:50,240.65,300,243.0,150,200.0,246.75,189.9,213.8,13.82,600.9,0.05,33600,19451.6,50,16600.0,5000.0,19000,12550,3.0,12167.5
3,NFO,Options,NIFTY,2023-07-20,Call,19400.0,210.0,06-Jul-2023 11:08:54,209.1,200,210.2,50,170.05,214.75,164.1,184.5,13.82,551.25,0.05,164550,19451.6,50,84200.0,12300.0,31250,23150,2.0,10500.0
4,NFO,Options,NIFTY,2023-07-20,Call,19450.0,180.1,06-Jul-2023 11:09:04,179.4,100,181.6,50,161.2,185.5,144.95,158.6,13.56,504.75,0.05,38950,19451.6,50,17250.0,2850.0,19650,9600,1.0,9005.0
5,NFO,Options,NIFTY,2023-07-20,Call,19500.0,154.65,06-Jul-2023 11:08:57,152.3,100,153.3,250,129.7,157.5,119.8,132.15,17.03,457.85,0.05,203300,19451.6,400,139200.0,12750.0,38300,29000,0.0,7732.5
6,NFO,Options,NIFTY,2023-07-20,Call,19550.0,129.05,06-Jul-2023 11:08:59,128.05,150,129.2,100,101.25,132.05,100.0,109.35,18.02,414.65,0.05,23500,19451.6,100,14200.0,-150.0,27400,14450,1.0,6452.5
7,NFO,Options,NIFTY,2023-07-20,Call,19600.0,107.0,06-Jul-2023 11:09:02,106.2,200,106.95,200,95.0,110.1,79.7,89.2,19.96,374.4,0.05,70050,19451.6,50,75150.0,10750.0,28750,14800,2.0,5350.0
8,NFO,Options,NIFTY,2023-07-20,Call,19650.0,89.2,06-Jul-2023 11:07:10,87.65,100,88.6,50,76.1,90.3,65.9,74.2,20.22,339.6,0.05,15600,19451.6,50,28550.0,4500.0,21950,9300,3.0,4460.0
9,NFO,Options,NIFTY,2023-07-20,Call,19700.0,72.45,06-Jul-2023 11:07:55,71.3,200,71.65,50,60.0,74.65,52.75,57.75,25.45,303.8,0.05,124750,19451.6,50,132500.0,9100.0,29800,22200,4.0,3622.5
10,NFO,Options,NIFTY,2023-07-20,Call,19750.0,58.4,06-Jul-2023 11:08:39,57.65,100,58.2,450,43.75,60.25,42.75,46.1,26.68,273.4,0.05,49450,19451.6,50,70500.0,4100.0,30800,10050,5.0,2920.0
